"L_Gene"	"L_ident"	"L_celltype"	"L_cluster"	"L_MeanUMI"	"R_Gene"	"R_ident"	"R_celltype"	"R_cluster"	"R_MeanUMI"	"Str"
"epi_L_4_Hsp90aa1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.263719646296296	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00267239462605672
"epi_L_4_Hsp90aa1"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.263719646296296	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00267239462605672
"epi_L_6_Hsp90aa1"	"epi_L_6"	"Enterocyte.2"	6	1.12810921802417	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0489010198363603
"epi_L_6_Hsp90aa1"	"epi_L_6"	"Enterocyte.2"	6	1.12810921802417	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0489010198363603
"epi_L_6_Hsp90aa1"	"epi_L_6"	"Enterocyte.2"	6	1.12810921802417	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0489010198363603
"epi_L_7_Hsp90aa1"	"epi_L_7"	"Tuft"	7	0.707916279662921	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0192565916090071
"epi_L_7_Hsp90aa1"	"epi_L_7"	"Tuft"	7	0.707916279662921	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0192565916090071
"epi_L_7_Hsp90aa1"	"epi_L_7"	"Tuft"	7	0.707916279662921	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0192565916090071
"epi_L_8_Hsp90aa1"	"epi_L_8"	"M.cell"	8	0.953781588541667	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.034955336721211
"epi_L_8_Hsp90aa1"	"epi_L_8"	"M.cell"	8	0.953781588541667	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.034955336721211
"epi_L_8_Hsp90aa1"	"epi_L_8"	"M.cell"	8	0.953781588541667	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.034955336721211
"epi_L_3_Pla2g10"	"epi_L_3"	"TA.Early"	3	0.940237375327511	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0339696163645798
"epi_L_3_Pla2g10"	"epi_L_3"	"TA.Early"	3	0.940237375327511	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0339696163645798
"epi_L_3_Pla2g10"	"epi_L_3"	"TA.Early"	3	0.940237375327511	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0339696163645798
"epi_L_0_App"	"epi_L_0"	"Stem"	0	0.44454943440367	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00759374037192612
"epi_L_0_App"	"epi_L_0"	"Stem"	0	0.44454943440367	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00759374037192612
"epi_L_0_App"	"epi_L_0"	"Stem"	0	0.44454943440367	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00759374037192612
"epi_L_1_App"	"epi_L_1"	"Endocrine"	1	0.640768358650519	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0157767570063206
"epi_L_1_App"	"epi_L_1"	"Endocrine"	1	0.640768358650519	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0157767570063206
"epi_L_1_App"	"epi_L_1"	"Endocrine"	1	0.640768358650519	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0157767570063206
"epi_L_2_App"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.471175970663265	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00853064537496427
"epi_L_2_App"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.471175970663265	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00853064537496427
"epi_L_2_App"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.471175970663265	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00853064537496427
"epi_L_3_App"	"epi_L_3"	"TA.Early"	3	0.529205969213974	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0107613086795773
"epi_L_3_App"	"epi_L_3"	"TA.Early"	3	0.529205969213974	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0107613086795773
"epi_L_3_App"	"epi_L_3"	"TA.Early"	3	0.529205969213974	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0107613086795773
"epi_L_4_App"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.966973575925926	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0359289754876785
"epi_L_4_App"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.966973575925926	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0359289754876785
"epi_L_4_App"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.966973575925926	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0359289754876785
"epi_L_5_App"	"epi_L_5"	"Goblet"	5	0.32826748630491	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00414067705459888
"epi_L_5_App"	"epi_L_5"	"Goblet"	5	0.32826748630491	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00414067705459888
"epi_L_5_App"	"epi_L_5"	"Goblet"	5	0.32826748630491	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00414067705459888
"epi_L_6_App"	"epi_L_6"	"Enterocyte.2"	6	0.874256402758802	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0293692775699424
"epi_L_6_App"	"epi_L_6"	"Enterocyte.2"	6	0.874256402758802	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0293692775699424
"epi_L_6_App"	"epi_L_6"	"Enterocyte.2"	6	0.874256402758802	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0293692775699424
"epi_L_7_App"	"epi_L_7"	"Tuft"	7	0.532413983483146	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0108921729186455
"epi_L_7_App"	"epi_L_7"	"Tuft"	7	0.532413983483146	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0108921729186455
"epi_L_7_App"	"epi_L_7"	"Tuft"	7	0.532413983483146	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0108921729186455
"epi_L_8_App"	"epi_L_8"	"M.cell"	8	0.4615082	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00818416665500508
"epi_L_8_App"	"epi_L_8"	"M.cell"	8	0.4615082	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00818416665500508
"epi_L_8_App"	"epi_L_8"	"M.cell"	8	0.4615082	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00818416665500508
"epi_L_4_Vegfa"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.166515870987654	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00106543482299869
"epi_L_4_Vegfa"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.166515870987654	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00106543482299869
"epi_L_4_Vegfa"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.166515870987654	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00106543482299869
"epi_L_5_Vegfa"	"epi_L_5"	"Goblet"	5	0.277218712273902	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00295298135067159
"epi_L_5_Vegfa"	"epi_L_5"	"Goblet"	5	0.277218712273902	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00295298135067159
"epi_L_5_Vegfa"	"epi_L_5"	"Goblet"	5	0.277218712273902	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00295298135067159
"epi_L_1_Sema4g"	"epi_L_1"	"Endocrine"	1	0.388974326297578	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00581376529568581
"epi_L_1_Sema4g"	"epi_L_1"	"Endocrine"	1	0.388974326297578	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00581376529568581
"epi_L_1_Sema4g"	"epi_L_1"	"Endocrine"	1	0.388974326297578	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00581376529568581
"epi_L_2_Sema4g"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.665678704591837	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0170272670850527
"epi_L_2_Sema4g"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.665678704591837	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0170272670850527
"epi_L_2_Sema4g"	"epi_L_2"	"Enterocyte.Progenitor"	2	0.665678704591837	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0170272670850527
"epi_L_3_Sema4g"	"epi_L_3"	"TA.Early"	3	0.319073331659389	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0039119800812126
"epi_L_3_Sema4g"	"epi_L_3"	"TA.Early"	3	0.319073331659389	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0039119800812126
"epi_L_3_Sema4g"	"epi_L_3"	"TA.Early"	3	0.319073331659389	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0039119800812126
"epi_L_4_Sema4g"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.676852767283951	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0176037032226329
"epi_L_4_Sema4g"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.676852767283951	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0176037032226329
"epi_L_4_Sema4g"	"epi_L_4"	"M.cell.Progenitor.1"	4	0.676852767283951	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0176037032226329
"epi_L_5_Sema4g"	"epi_L_5"	"Goblet"	5	0.613442437596899	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.0144598322413099
"epi_L_5_Sema4g"	"epi_L_5"	"Goblet"	5	0.613442437596899	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.0144598322413099
"epi_L_5_Sema4g"	"epi_L_5"	"Goblet"	5	0.613442437596899	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.0144598322413099
"epi_L_6_Sema4g"	"epi_L_6"	"Enterocyte.2"	6	0.355962342485549	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00486882015383279
"epi_L_6_Sema4g"	"epi_L_6"	"Enterocyte.2"	6	0.355962342485549	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00486882015383279
"epi_L_6_Sema4g"	"epi_L_6"	"Enterocyte.2"	6	0.355962342485549	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00486882015383279
"epi_L_7_Sema4g"	"epi_L_7"	"Tuft"	7	0.499292934044944	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00957913867675233
"epi_L_7_Sema4g"	"epi_L_7"	"Tuft"	7	0.499292934044944	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00957913867675233
"epi_L_7_Sema4g"	"epi_L_7"	"Tuft"	7	0.499292934044944	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00957913867675233
"epi_L_8_Sema4g"	"epi_L_8"	"M.cell"	8	0.3672180984375	"epi_R_2_Atrn"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.257493145068027	0.00518159870271684
"epi_L_8_Sema4g"	"epi_L_8"	"M.cell"	8	0.3672180984375	"epi_R_4_Atrn"	"epi_R_4"	"M.cell.Progenitor.1"	4	0.473924304938272	0.00518159870271684
"epi_L_8_Sema4g"	"epi_L_8"	"M.cell"	8	0.3672180984375	"epi_R_5_Atrn"	"epi_R_5"	"Goblet"	5	0.44294839121447	0.00518159870271684
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.153499283280301
"epi_L_0_Ptma"	"epi_L_0"	"Stem"	0	1.99868966009174	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.153499283280301
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.0373724460574934
"epi_L_1_Ptma"	"epi_L_1"	"Endocrine"	1	0.986206706574394	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.0373724460574934
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.115234550003914
"epi_L_2_Ptma"	"epi_L_2"	"Enterocyte.Progenitor"	2	1.73174341471088	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.115234550003914
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.160681708541776
"epi_L_3_Ptma"	"epi_L_3"	"TA.Early"	3	2.04491570436681	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.160681708541776
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.0981737572049843
"epi_L_4_Ptma"	"epi_L_4"	"M.cell.Progenitor.1"	4	1.59841628580247	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.0981737572049843
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.0341561957417897
"epi_L_5_Ptma"	"epi_L_5"	"Goblet"	5	0.94281598372093	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.0341561957417897
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.332379415490793
"epi_L_6_Ptma"	"epi_L_6"	"Enterocyte.2"	6	2.94109633247504	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.332379415490793
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_4_F11r"	"epi_R_4"	"M.cell.Progenitor.1"	4	1.02422710493827	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_5_F11r"	"epi_R_5"	"Goblet"	5	0.566404112790698	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_6_F11r"	"epi_R_6"	"Enterocyte.2"	6	0.358238526694693	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_7_F11r"	"epi_R_7"	"Tuft"	7	0.43152737258427	0.216976933096961
"epi_L_7_Ptma"	"epi_L_7"	"Tuft"	7	2.37628744179775	"epi_R_8_F11r"	"epi_R_8"	"M.cell"	8	0.818472229947917	0.216976933096961
"epi_L_8_Ptma"	"epi_L_8"	"M.cell"	8	2.72132851536458	"epi_R_0_F11r"	"epi_R_0"	"Stem"	0	0.313447356880734	0.284562433022176
"epi_L_8_Ptma"	"epi_L_8"	"M.cell"	8	2.72132851536458	"epi_R_1_F11r"	"epi_R_1"	"Endocrine"	1	0.766334855709343	0.284562433022176
"epi_L_8_Ptma"	"epi_L_8"	"M.cell"	8	2.72132851536458	"epi_R_2_F11r"	"epi_R_2"	"Enterocyte.Progenitor"	2	0.475945692431973	0.284562433022176
"epi_L_8_Ptma"	"epi_L_8"	"M.cell"	8	2.72132851536458	"epi_R_3_F11r"	"epi_R_3"	"TA.Early"	3	0.328179682751092	0.284562433022176
